Latitude,Longitude,Datum,Horizontal Accuracy,State Code,County Code,Site Num,Parameter Code,POC,AQS Parameter Desc,Date Local,24 Hour Local,Date GMT,24 Hour GMT,Year GMT,Day In Year GMT,Sample Measurement,Units of Measure,Sample Duration,Sample Frequency,Detection Limit,Measurement Uncertainty,Qualifier Description,Method Type,Method Description
34.669739,-118.130511,"NAD83",151.82,"06","037","9033","81102",2,"PM10 Total 0-10um STP","2018-04-01","01:00","2018-04-01","09:00",2018,91,13,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.14435,-117.85036,"WGS84",0,"06","037","0016","81102",3,"PM10 Total 0-10um STP","2018-07-19","23:00","2018-07-20","07:00",2018,201,26,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.669739,-118.130511,"NAD83",151.82,"06","037","9033","81102",2,"PM10 Total 0-10um STP","2018-07-19","23:00","2018-07-20","07:00",2018,201,16,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.14435,-117.85036,"WGS84",0,"06","037","0016","81102",3,"PM10 Total 0-10um STP","2018-07-19","22:00","2018-07-20","06:00",2018,201,34,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.669739,-118.130511,"NAD83",151.82,"06","037","9033","81102",2,"PM10 Total 0-10um STP","2018-07-19","22:00","2018-07-20","06:00",2018,201,18,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.14435,-117.85036,"WGS84",0,"06","037","0016","81102",3,"PM10 Total 0-10um STP","2018-07-19","00:00","2018-07-19","08:00",2018,200,23,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.669739,-118.130511,"NAD83",151.82,"06","037","9033","81102",2,"PM10 Total 0-10um STP","2018-07-19","00:00","2018-07-19","08:00",2018,200,18,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.14435,-117.85036,"WGS84",0,"06","037","0016","81102",3,"PM10 Total 0-10um STP","2018-07-19","20:00","2018-07-20","04:00",2018,201,39,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.669739,-118.130511,"NAD83",151.82,"06","037","9033","81102",2,"PM10 Total 0-10um STP","2018-07-19","20:00","2018-07-20","04:00",2018,201,21,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.14435,-117.85036,"WGS84",0,"06","037","0016","81102",3,"PM10 Total 0-10um STP","2018-07-19","19:00","2018-07-20","03:00",2018,201,46,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.669739,-118.130511,"NAD83",151.82,"06","037","9033","81102",2,"PM10 Total 0-10um STP","2018-07-19","19:00","2018-07-20","03:00",2018,201,32,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.14435,-117.85036,"WGS84",0,"06","037","0016","81102",3,"PM10 Total 0-10um STP","2018-07-19","21:00","2018-07-20","05:00",2018,201,31,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.669739,-118.130511,"NAD83",151.82,"06","037","9033","81102",2,"PM10 Total 0-10um STP","2018-07-19","21:00","2018-07-20","05:00",2018,201,18,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.14435,-117.85036,"WGS84",0,"06","037","0016","81102",3,"PM10 Total 0-10um STP","2018-07-19","18:00","2018-07-20","02:00",2018,201,41,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.669739,-118.130511,"NAD83",151.82,"06","037","9033","81102",2,"PM10 Total 0-10um STP","2018-07-19","18:00","2018-07-20","02:00",2018,201,56,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.14435,-117.85036,"WGS84",0,"06","037","0016","81102",3,"PM10 Total 0-10um STP","2018-07-19","17:00","2018-07-20","01:00",2018,201,41,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.669739,-118.130511,"NAD83",151.82,"06","037","9033","81102",2,"PM10 Total 0-10um STP","2018-07-19","17:00","2018-07-20","01:00",2018,201,81,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.14435,-117.85036,"WGS84",0,"06","037","0016","81102",3,"PM10 Total 0-10um STP","2018-07-19","15:00","2018-07-19","23:00",2018,200,57,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.669739,-118.130511,"NAD83",151.82,"06","037","9033","81102",2,"PM10 Total 0-10um STP","2018-07-19","15:00","2018-07-19","23:00",2018,200,67,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.14435,-117.85036,"WGS84",0,"06","037","0016","81102",3,"PM10 Total 0-10um STP","2018-07-19","14:00","2018-07-19","22:00",2018,200,71,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.669739,-118.130511,"NAD83",151.82,"06","037","9033","81102",2,"PM10 Total 0-10um STP","2018-07-19","14:00","2018-07-19","22:00",2018,200,53,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.14435,-117.85036,"WGS84",0,"06","037","0016","81102",3,"PM10 Total 0-10um STP","2018-07-19","16:00","2018-07-20","00:00",2018,201,48,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.669739,-118.130511,"NAD83",151.82,"06","037","9033","81102",2,"PM10 Total 0-10um STP","2018-07-19","16:00","2018-07-20","00:00",2018,201,79,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.14435,-117.85036,"WGS84",0,"06","037","0016","81102",3,"PM10 Total 0-10um STP","2018-07-19","13:00","2018-07-19","21:00",2018,200,50,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.669739,-118.130511,"NAD83",151.82,"06","037","9033","81102",2,"PM10 Total 0-10um STP","2018-07-19","13:00","2018-07-19","21:00",2018,200,26,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.14435,-117.85036,"WGS84",0,"06","037","0016","81102",3,"PM10 Total 0-10um STP","2018-07-19","11:00","2018-07-19","19:00",2018,200,78,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.669739,-118.130511,"NAD83",151.82,"06","037","9033","81102",2,"PM10 Total 0-10um STP","2018-07-19","11:00","2018-07-19","19:00",2018,200,25,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.14435,-117.85036,"WGS84",0,"06","037","0016","81102",3,"PM10 Total 0-10um STP","2018-07-19","12:00","2018-07-19","20:00",2018,200,64,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.669739,-118.130511,"NAD83",151.82,"06","037","9033","81102",2,"PM10 Total 0-10um STP","2018-07-19","12:00","2018-07-19","20:00",2018,200,18,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.14435,-117.85036,"WGS84",0,"06","037","0016","81102",3,"PM10 Total 0-10um STP","2018-07-19","09:00","2018-07-19","17:00",2018,200,62,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.669739,-118.130511,"NAD83",151.82,"06","037","9033","81102",2,"PM10 Total 0-10um STP","2018-07-19","09:00","2018-07-19","17:00",2018,200,29,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.14435,-117.85036,"WGS84",0,"06","037","0016","81102",3,"PM10 Total 0-10um STP","2018-07-19","08:00","2018-07-19","16:00",2018,200,33,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.669739,-118.130511,"NAD83",151.82,"06","037","9033","81102",2,"PM10 Total 0-10um STP","2018-07-19","08:00","2018-07-19","16:00",2018,200,32,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.14435,-117.85036,"WGS84",0,"06","037","0016","81102",3,"PM10 Total 0-10um STP","2018-07-19","10:00","2018-07-19","18:00",2018,200,64,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.669739,-118.130511,"NAD83",151.82,"06","037","9033","81102",2,"PM10 Total 0-10um STP","2018-07-19","10:00","2018-07-19","18:00",2018,200,30,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.14435,-117.85036,"WGS84",0,"06","037","0016","81102",3,"PM10 Total 0-10um STP","2018-07-19","06:00","2018-07-19","14:00",2018,200,35,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.669739,-118.130511,"NAD83",151.82,"06","037","9033","81102",2,"PM10 Total 0-10um STP","2018-07-19","06:00","2018-07-19","14:00",2018,200,52,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.14435,-117.85036,"WGS84",0,"06","037","0016","81102",3,"PM10 Total 0-10um STP","2018-07-19","07:00","2018-07-19","15:00",2018,200,36,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.669739,-118.130511,"NAD83",151.82,"06","037","9033","81102",2,"PM10 Total 0-10um STP","2018-07-19","07:00","2018-07-19","15:00",2018,200,34,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.14435,-117.85036,"WGS84",0,"06","037","0016","81102",3,"PM10 Total 0-10um STP","2018-07-19","05:00","2018-07-19","13:00",2018,200,26,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.669739,-118.130511,"NAD83",151.82,"06","037","9033","81102",2,"PM10 Total 0-10um STP","2018-07-19","05:00","2018-07-19","13:00",2018,200,42,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.14435,-117.85036,"WGS84",0,"06","037","0016","81102",3,"PM10 Total 0-10um STP","2018-07-19","04:00","2018-07-19","12:00",2018,200,18,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.669739,-118.130511,"NAD83",151.82,"06","037","9033","81102",2,"PM10 Total 0-10um STP","2018-07-19","04:00","2018-07-19","12:00",2018,200,36,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.14435,-117.85036,"WGS84",0,"06","037","0016","81102",3,"PM10 Total 0-10um STP","2018-07-19","03:00","2018-07-19","11:00",2018,200,27,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.669739,-118.130511,"NAD83",151.82,"06","037","9033","81102",2,"PM10 Total 0-10um STP","2018-07-19","03:00","2018-07-19","11:00",2018,200,23,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.14435,-117.85036,"WGS84",0,"06","037","0016","81102",3,"PM10 Total 0-10um STP","2018-07-19","02:00","2018-07-19","10:00",2018,200,14,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.669739,-118.130511,"NAD83",151.82,"06","037","9033","81102",2,"PM10 Total 0-10um STP","2018-07-19","02:00","2018-07-19","10:00",2018,200,17,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.14435,-117.85036,"WGS84",0,"06","037","0016","81102",3,"PM10 Total 0-10um STP","2018-07-19","01:00","2018-07-19","09:00",2018,200,24,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.669739,-118.130511,"NAD83",151.82,"06","037","9033","81102",2,"PM10 Total 0-10um STP","2018-07-19","01:00","2018-07-19","09:00",2018,200,17,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.14435,-117.85036,"WGS84",0,"06","037","0016","81102",3,"PM10 Total 0-10um STP","2018-05-09","23:00","2018-05-10","07:00",2018,130,36,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.669739,-118.130511,"NAD83",151.82,"06","037","9033","81102",2,"PM10 Total 0-10um STP","2018-05-09","23:00","2018-05-10","07:00",2018,130,39,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.14435,-117.85036,"WGS84",0,"06","037","0016","81102",3,"PM10 Total 0-10um STP","2018-05-09","22:00","2018-05-10","06:00",2018,130,48,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.669739,-118.130511,"NAD83",151.82,"06","037","9033","81102",2,"PM10 Total 0-10um STP","2018-05-09","22:00","2018-05-10","06:00",2018,130,38,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.14435,-117.85036,"WGS84",0,"06","037","0016","81102",3,"PM10 Total 0-10um STP","2018-05-09","00:00","2018-05-09","08:00",2018,129,26,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.669739,-118.130511,"NAD83",151.82,"06","037","9033","81102",2,"PM10 Total 0-10um STP","2018-05-09","00:00","2018-05-09","08:00",2018,129,34,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.14435,-117.85036,"WGS84",0,"06","037","0016","81102",3,"PM10 Total 0-10um STP","2018-05-09","20:00","2018-05-10","04:00",2018,130,37,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.669739,-118.130511,"NAD83",151.82,"06","037","9033","81102",2,"PM10 Total 0-10um STP","2018-05-09","20:00","2018-05-10","04:00",2018,130,35,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.14435,-117.85036,"WGS84",0,"06","037","0016","81102",3,"PM10 Total 0-10um STP","2018-05-09","19:00","2018-05-10","03:00",2018,130,48,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.669739,-118.130511,"NAD83",151.82,"06","037","9033","81102",2,"PM10 Total 0-10um STP","2018-05-09","19:00","2018-05-10","03:00",2018,130,33,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.14435,-117.85036,"WGS84",0,"06","037","0016","81102",3,"PM10 Total 0-10um STP","2018-05-09","21:00","2018-05-10","05:00",2018,130,43,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.669739,-118.130511,"NAD83",151.82,"06","037","9033","81102",2,"PM10 Total 0-10um STP","2018-05-09","21:00","2018-05-10","05:00",2018,130,37,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.14435,-117.85036,"WGS84",0,"06","037","0016","81102",3,"PM10 Total 0-10um STP","2018-05-09","18:00","2018-05-10","02:00",2018,130,71,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.669739,-118.130511,"NAD83",151.82,"06","037","9033","81102",2,"PM10 Total 0-10um STP","2018-05-09","18:00","2018-05-10","02:00",2018,130,26,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.14435,-117.85036,"WGS84",0,"06","037","0016","81102",3,"PM10 Total 0-10um STP","2018-05-09","17:00","2018-05-10","01:00",2018,130,53,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.669739,-118.130511,"NAD83",151.82,"06","037","9033","81102",2,"PM10 Total 0-10um STP","2018-05-09","17:00","2018-05-10","01:00",2018,130,27,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.14435,-117.85036,"WGS84",0,"06","037","0016","81102",3,"PM10 Total 0-10um STP","2018-05-09","15:00","2018-05-09","23:00",2018,129,67,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.669739,-118.130511,"NAD83",151.82,"06","037","9033","81102",2,"PM10 Total 0-10um STP","2018-05-09","15:00","2018-05-09","23:00",2018,129,22,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.14435,-117.85036,"WGS84",0,"06","037","0016","81102",3,"PM10 Total 0-10um STP","2018-05-09","14:00","2018-05-09","22:00",2018,129,82,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.669739,-118.130511,"NAD83",151.82,"06","037","9033","81102",2,"PM10 Total 0-10um STP","2018-05-09","14:00","2018-05-09","22:00",2018,129,18,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.14435,-117.85036,"WGS84",0,"06","037","0016","81102",3,"PM10 Total 0-10um STP","2018-05-09","16:00","2018-05-10","00:00",2018,130,64,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.669739,-118.130511,"NAD83",151.82,"06","037","9033","81102",2,"PM10 Total 0-10um STP","2018-05-09","16:00","2018-05-10","00:00",2018,130,29,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.14435,-117.85036,"WGS84",0,"06","037","0016","81102",3,"PM10 Total 0-10um STP","2018-05-09","13:00","2018-05-09","21:00",2018,129,69,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.669739,-118.130511,"NAD83",151.82,"06","037","9033","81102",2,"PM10 Total 0-10um STP","2018-05-09","13:00","2018-05-09","21:00",2018,129,10,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.14435,-117.85036,"WGS84",0,"06","037","0016","81102",3,"PM10 Total 0-10um STP","2018-05-09","11:00","2018-05-09","19:00",2018,129,65,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.669739,-118.130511,"NAD83",151.82,"06","037","9033","81102",2,"PM10 Total 0-10um STP","2018-05-09","11:00","2018-05-09","19:00",2018,129,15,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.14435,-117.85036,"WGS84",0,"06","037","0016","81102",3,"PM10 Total 0-10um STP","2018-05-09","12:00","2018-05-09","20:00",2018,129,68,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.669739,-118.130511,"NAD83",151.82,"06","037","9033","81102",2,"PM10 Total 0-10um STP","2018-05-09","12:00","2018-05-09","20:00",2018,129,10,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.14435,-117.85036,"WGS84",0,"06","037","0016","81102",3,"PM10 Total 0-10um STP","2018-05-09","09:00","2018-05-09","17:00",2018,129,63,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.669739,-118.130511,"NAD83",151.82,"06","037","9033","81102",2,"PM10 Total 0-10um STP","2018-05-09","09:00","2018-05-09","17:00",2018,129,28,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.14435,-117.85036,"WGS84",0,"06","037","0016","81102",3,"PM10 Total 0-10um STP","2018-05-09","08:00","2018-05-09","16:00",2018,129,53,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.669739,-118.130511,"NAD83",151.82,"06","037","9033","81102",2,"PM10 Total 0-10um STP","2018-05-09","08:00","2018-05-09","16:00",2018,129,27,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.14435,-117.85036,"WGS84",0,"06","037","0016","81102",3,"PM10 Total 0-10um STP","2018-05-09","10:00","2018-05-09","18:00",2018,129,61,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.669739,-118.130511,"NAD83",151.82,"06","037","9033","81102",2,"PM10 Total 0-10um STP","2018-05-09","10:00","2018-05-09","18:00",2018,129,21,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.14435,-117.85036,"WGS84",0,"06","037","0016","81102",3,"PM10 Total 0-10um STP","2018-05-09","06:00","2018-05-09","14:00",2018,129,57,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.669739,-118.130511,"NAD83",151.82,"06","037","9033","81102",2,"PM10 Total 0-10um STP","2018-05-09","06:00","2018-05-09","14:00",2018,129,39,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.14435,-117.85036,"WGS84",0,"06","037","0016","81102",3,"PM10 Total 0-10um STP","2018-05-09","07:00","2018-05-09","15:00",2018,129,51,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.669739,-118.130511,"NAD83",151.82,"06","037","9033","81102",2,"PM10 Total 0-10um STP","2018-05-09","07:00","2018-05-09","15:00",2018,129,36,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.14435,-117.85036,"WGS84",0,"06","037","0016","81102",3,"PM10 Total 0-10um STP","2018-05-09","05:00","2018-05-09","13:00",2018,129,34,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.669739,-118.130511,"NAD83",151.82,"06","037","9033","81102",2,"PM10 Total 0-10um STP","2018-05-09","05:00","2018-05-09","13:00",2018,129,38,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.14435,-117.85036,"WGS84",0,"06","037","0016","81102",3,"PM10 Total 0-10um STP","2018-05-09","04:00","2018-05-09","12:00",2018,129,38,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.669739,-118.130511,"NAD83",151.82,"06","037","9033","81102",2,"PM10 Total 0-10um STP","2018-05-09","04:00","2018-05-09","12:00",2018,129,28,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.14435,-117.85036,"WGS84",0,"06","037","0016","81102",3,"PM10 Total 0-10um STP","2018-05-09","03:00","2018-05-09","11:00",2018,129,28,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.669739,-118.130511,"NAD83",151.82,"06","037","9033","81102",2,"PM10 Total 0-10um STP","2018-05-09","03:00","2018-05-09","11:00",2018,129,29,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
34.14435,-117.85036,"WGS84",0,"06","037","0016","81102",3,"PM10 Total 0-10um STP","2018-05-09","02:00","2018-05-09","10:00",2018,129,32,"Micrograms/cubic meter (25 C)","1 HOUR","",4,,"","Equivalent","INSTRUMENT MET ONE 4 MODELS-BETA ATTENUATION"
